POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,30,8,5:06.195,-,-,160.2,9,WRT-30,FUN,,,,,,,,,,,,,,,,WRT-30,,,,,,,,,,
2,24,8,5:06.490,+0.295,+0.295,160.0,9,TEAM PETROLHEADS,FUN,,,,,,,,,,,,,,,,TEAM PETROLHEADS,,,,,,,,,,
3,2,7,5:06.725,+0.530,+0.235,159.9,9,DRM Autographe Fun,FUN,,,,,,,,,,,,,,,,DRM Autographe Fun,,,,,,,,,,
4,424,8,5:06.946,+0.751,+0.221,159.8,9,GROUPE LEMOINE BY M3M,FUN,,,,,,,,,,,,,,,,GROUPE LEMOINE BY M3M,,,,,,,,,,
5,219,8,5:07.075,+0.880,+0.129,159.7,9,CG RACING,FUN,,,,,,,,,,,,,,,,CG RACING,,,,,,,,,,
6,5,10,5:08.011,+1.816,+0.936,159.3,10,TEAM PETROLHEADS,FUN,,,,,,,,,,,,,,,,TEAM PETROLHEADS,,,,,,,,,,
7,428,8,5:08.505,+2.310,+0.494,159.0,9,GPX RACING,FUN,,,,,,,,,,,,,,,,GPX RACING,,,,,,,,,,
8,483,9,5:09.196,+3.001,+0.691,158.6,9,ORHES - ARTHRITIS,FUN,,,,,,,,,,,,,,,,ORHES - ARTHRITIS,,,,,,,,,,
9,482,9,5:09.392,+3.197,+0.196,158.5,9,NO LIMIT RACING,FUN,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
10,298,5,5:09.993,+3.798,+0.601,158.2,9,NO LIMIT RACING,FUN,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
11,82,9,5:10.261,+4.066,+0.268,158.1,9,ZOSH - DI ENVIR 1,FUN,,,,,,,,,,,,,,,,ZOSH - DI ENVIR 1,,,,,,,,,,
12,474,4,5:11.469,+5.274,+1.208,157.5,7,DB TEAM DEFI,FUN,,,,,,,,,,,,,,,,DB TEAM DEFI,,,,,,,,,,
13,31,9,5:11.810,+5.615,+0.341,157.3,9,WRT-31,FUN,,,,,,,,,,,,,,,,WRT-31,,,,,,,,,,
14,284,4,5:12.009,+5.814,+0.199,157.2,9,AC MOTORSPORT,FUN,,,,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
15,172,4,5:12.529,+6.334,+0.520,157.0,9,EURODATACAR BY M3M,FUN,,,,,,,,,,,,,,,,EURODATACAR BY M3M,,,,,,,,,,
16,463,4,5:12.563,+6.368,+0.034,156.9,9,463 M3M,FUN,,,,,,,,,,,,,,,,463 M3M,,,,,,,,,,
17,137,5,5:13.727,+7.532,+1.164,156.4,8,ACO,CORPO,,,,,,,,,,,,,,,,ACO,,,,,,,,,,
18,438,4,5:13.965,+7.770,+0.238,156.2,9,MC DO SKR,FUN,,,,,,,,,,,,,,,,MC DO SKR,,,,,,,,,,
19,416,8,5:14.032,+7.837,+0.067,156.2,10,TETRIS - GROUPE ANDY - PROFIL SOURCING SKR,FUN,,,,,,,,,,,,,,,,TETRIS - GROUPE ANDY - PROFIL SOURCING SKR,,,,,,,,,,
20,436,6,5:14.281,+8.086,+0.249,156.1,9,CROSSACRE RACING,FUN,,,,,,,,,,,,,,,,CROSSACRE RACING,,,,,,,,,,
21,455,4,5:14.324,+8.129,+0.043,156.1,9,ORHES - PROLIMIT IMPAVIDUM,CORPO,,,,,,,,,,,,,,,,ORHES - PROLIMIT IMPAVIDUM,,,,,,,,,,
22,282,7,5:14.528,+8.333,+0.204,156.0,9,A3PRO BY M3M,FUN,,,,,,,,,,,,,,,,A3PRO BY M3M,,,,,,,,,,
23,79,8,5:14.810,+8.615,+0.282,155.8,9,AC MOTORSPORT 79,FUN,,,,,,,,,,,,,,,,AC MOTORSPORT 79,,,,,,,,,,
24,173,4,5:15.040,+8.845,+0.230,155.7,9,MILO 1,CORPO,,,,,,,,,,,,,,,,MILO 1,,,,,,,,,,
25,133,8,5:15.108,+8.913,+0.068,155.7,10,PP 81 - FONTANILLES TP,FUN,,,,,,,,,,,,,,,,PP 81 - FONTANILLES TP,,,,,,,,,,
26,471,9,5:15.198,+9.003,+0.090,155.6,9,FLEXILOAD ASIA,FUN,,,,,,,,,,,,,,,,FLEXILOAD ASIA,,,,,,,,,,
27,113,9,5:15.593,+9.398,+0.395,155.4,9,NO SPEED LIMIT,FUN,,,,,,,,,,,,,,,,NO SPEED LIMIT,,,,,,,,,,
28,72,9,5:15.665,+9.470,+0.072,155.4,9,SOUND OF QUATTRO,FUN,,,,,,,,,,,,,,,,SOUND OF QUATTRO,,,,,,,,,,
29,181,9,5:16.144,+9.949,+0.479,155.2,9,DEFI 181,FUN,,,,,,,,,,,,,,,,DEFI 181,,,,,,,,,,
30,141,8,5:16.196,+10.001,+0.052,155.1,8,CAPOCCI,CORPO,,,,,,,,,,,,,,,,CAPOCCI,,,,,,,,,,
31,451,4,5:16.275,+10.080,+0.079,155.1,9,ORHES - EUROPIERRE SOFRAT,FUN,,,,,,,,,,,,,,,,ORHES - EUROPIERRE SOFRAT,,,,,,,,,,
32,260,7,5:16.486,+10.291,+0.211,155.0,9,MC DONALD'S RACING BY COMTOYOU RACING,CORPO,,,,,,,,,,,,,,,,MC DONALD'S RACING BY COMTOYOU RACING,,,,,,,,,,
