POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,490,5,5:07.086,-,-,159.7,8,BALTISSE  RACING,,,,Fun Cup,,,,,,,,,,,,,BALTISSE  RACING,,,,,,,,,,
2,524,2,5:08.003,+0.917,+0.917,159.3,7,VR Racing,,,,Fun Cup,,,,,,,,,,,,,VR Racing,,,,,,,,,,
3,442,4,5:08.237,+1.151,+0.234,159.1,7,ORHES - SYSTEMIC,E,,,Fun Cup,,,,,,,,,,,,,ORHES - SYSTEMIC,,,,,,,,,,
4,280,5,5:08.305,+1.219,+0.068,159.1,8,MILO SENS,,,,Fun Cup,,,,,,,,,,,,,MILO SENS,,,,,,,,,,
5,24,5,5:08.404,+1.318,+0.099,159.1,8,SYSTEMHOUSE,,,,Fun Cup,,,,,,,,,,,,,SYSTEMHOUSE 24,,,,,,,,,,
6,441,5,5:08.484,+1.398,+0.080,159.0,6,KART SHOP France BY SKR,,,,Fun Cup,,,,,,,,,,,,,KART SHOP France BY SKR,,,,,,,,,,
7,502,2,5:08.499,+1.413,+0.015,159.0,8,ZOSH - PROJET 24,,,,Fun Cup,,,,,,,,,,,,,ZOSH - PROJET 24,,,,,,,,,,
8,423,5,5:09.045,+1.959,+0.546,158.7,7,ORHES - BMA,,,,Fun Cup,,,,,,,,,,,,,ORHES - BMA,,,,,,,,,,
9,510,7,5:09.104,+2.018,+0.059,158.7,8,ZOSH - MAGELLAN,,,,Fun Cup,,,,,,,,,,,,,ZOSH - MAGELLAN,,,,,,,,,,
10,82,4,5:09.472,+2.386,+0.368,158.5,7,ZOSH - DI ENVIRONNEMENT,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DI ENVIRONNEMENT,,,,,,,,,,
11,482,4,5:09.848,+2.762,+0.376,158.3,7,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 482,,,,,,,,,,
12,149,4,5:10.071,+2.985,+0.223,158.2,6,CURRUS RACING,,,,Fun Cup,,,,,,,,,,,,,CURRUS RACING,,,,,,,,,,
13,888,5,5:10.609,+3.523,+0.538,157.9,7,SP CONSULTING,,,,Fun Cup,,,,,,,,,,,,,SP CONSULTING,,,,,,,,,,
14,488,5,5:10.717,+3.631,+0.108,157.9,7,BEN WATCHES X BUZZ BY MILO,,,,Fun Cup,,,,,,,,,,,,,BEN WATCHES X BUZZ BY MILO,,,,,,,,,,
