POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,424,1,5:03.556,-,-,159.9,5,GROUPE LEMOINE by M3M,,,,Fun Cup,,,,,,,,,,,,,GROUPE LEMOINE by M3M,,,,,,,,,,
2,524,1,5:03.913,+0.357,+0.357,159.7,5,VR Racing,,,,Fun Cup,,,,,,,,,,,,,VR Racing,,,,,,,,,,
3,533,4,5:04.303,+0.747,+0.390,161.2,6,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO,,,,,,,,,,
4,423,6,5:04.322,+0.766,+0.019,161.2,6,ORHES - BMA,E,,,Fun Cup,,,,,,,,,,,,,ORHES - BMA,,,,,,,,,,
5,24,1,5:04.329,+0.773,+0.007,159.5,5,SYSTEMHOUSE,,,,Fun Cup,,,,,,,,,,,,,SYSTEMHOUSE 24,,,,,,,,,,
6,490,1,5:04.825,+1.269,+0.496,159.2,6,BALTISSE  RACING,,,,Fun Cup,,,,,,,,,,,,,BALTISSE  RACING,,,,,,,,,,
7,888,1,5:04.895,+1.339,+0.070,159.2,6,SP CONSULTING,,,,Fun Cup,,,,,,,,,,,,,SP CONSULTING,,,,,,,,,,
8,502,1,5:05.057,+1.501,+0.162,159.1,6,ZOSH - PROJET 24,,,,Fun Cup,,,,,,,,,,,,,ZOSH - PROJET 24,,,,,,,,,,
9,283,6,5:05.336,+1.780,+0.279,160.7,6,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO 283,,,,,,,,,,
10,149,4,5:05.535,+1.979,+0.199,160.5,6,CURRUS RACING,,,,Fun Cup,,,,,,,,,,,,,CURRUS RACING,,,,,,,,,,
11,156,3,5:05.804,+2.248,+0.269,160.4,5,AAI BY SKR,E,,,Fun Cup,,,,,,,,,,,,,AAI BY SKR,,,,,,,,,,
12,440,4,5:05.969,+2.413,+0.165,160.3,5,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 440,,,,,,,,,,
13,78,4,5:06.060,+2.504,+0.091,160.3,6,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 78,,,,,,,,,,
14,527,6,5:06.424,+2.868,+0.364,160.1,6,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT,,,,,,,,,,
15,511,1,5:06.583,+3.027,+0.159,158.3,5,HEROCK RACING,,,,Fun Cup,,,,,,,,,,,,,HEROCK RACING,,,,,,,,,,
16,488,6,5:06.938,+3.382,+0.355,159.8,6,BEN WATCHES X BUZZ BY MILO,,,,Fun Cup,,,,,,,,,,,,,BEN WATCHES X BUZZ BY MILO,,,,,,,,,,
17,508,4,5:07.021,+3.465,+0.083,159.8,6,ADELCOM - ASTONJET BY SKR,E,,,Fun Cup,,,,,,,,,,,,,ADELCOM - ASTONJET BY SKR,,,,,,,,,,
18,282,4,5:07.089,+3.533,+0.068,159.7,6,COGEPART BY M3M,,,,Fun Cup,,,,,,,,,,,,,COGEPART BY M3M,,,,,,,,,,
19,442,6,5:07.093,+3.537,+0.004,159.7,6,ORHES - SYSTEMIC,E,,,Fun Cup,,,,,,,,,,,,,ORHES - SYSTEMIC,,,,,,,,,,
20,482,6,5:07.180,+3.624,+0.087,159.7,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 482,,,,,,,,,,
21,536,4,5:07.215,+3.659,+0.035,159.7,5,AP MECA,,,,Fun Cup,,,,,,,,,,,,,AP MECA 536,,,,,,,,,,
22,545,4,5:07.299,+3.743,+0.084,159.6,5,ORHES - IDE EVENTS - MITI,,,,Fun Cup,,,,,,,,,,,,,ORHES - IDE EVENTS - MITI,,,,,,,,,,
23,539,4,5:07.843,+4.287,+0.544,159.3,6,ZOSH - DRIVING KONCEPT 1,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 1,,,,,,,,,,
24,416,4,5:08.180,+4.624,+0.337,159.2,6,IFAE - GALVANOR BY SKR,,,,Fun Cup,,,,,,,,,,,,,IFAE - GALVANOR BY SKR,,,,,,,,,,
