POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,533,2,5:04.812,-,-,160.9,10,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO,,,,,,,,,,
2,24,7,5:04.899,+0.087,+0.087,160.9,10,SYSTEMHOUSE,,,,Fun Cup,,,,,,,,,,,,,SYSTEMHOUSE 24,,,,,,,,,,
3,78,7,5:05.404,+0.592,+0.505,160.6,10,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 78,,,,,,,,,,
4,441,8,5:05.703,+0.891,+0.299,160.5,10,KART SHOP France BY SKR,,,,Fun Cup,,,,,,,,,,,,,KART SHOP France BY SKR,,,,,,,,,,
5,424,10,5:05.907,+1.095,+0.204,160.4,10,GROUPE LEMOINE by M3M,,,,Fun Cup,,,,,,,,,,,,,GROUPE LEMOINE by M3M,,,,,,,,,,
6,545,8,5:05.963,+1.151,+0.056,160.3,10,ORHES - IDE EVENTS - MITI,,,,Fun Cup,,,,,,,,,,,,,ORHES - IDE EVENTS - MITI,,,,,,,,,,
7,438,10,5:06.179,+1.367,+0.216,160.2,10,MC INTERSPORT BY SKR,E,,,Fun Cup,,,,,,,,,,,,,MC INTERSPORT BY SKR,,,,,,,,,,
8,183,9,5:06.699,+1.887,+0.520,159.9,10,BH MOTORS,,,,Fun Cup,,,,,,,,,,,,,BH MOTORS,,,,,,,,,,
9,524,2,5:06.843,+2.031,+0.144,159.9,10,VR Racing,,,,Fun Cup,,,,,,,,,,,,,VR Racing,,,,,,,,,,
10,423,2,5:06.844,+2.032,+0.001,159.9,10,ORHES - BMA,E,,,Fun Cup,,,,,,,,,,,,,ORHES - BMA,,,,,,,,,,
11,283,10,5:06.852,+2.040,+0.008,159.9,10,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO 283,,,,,,,,,,
12,527,6,5:07.121,+2.309,+0.269,159.7,10,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT,,,,,,,,,,
13,509,10,5:07.368,+2.556,+0.247,159.6,10,M3 MARTINI,,,,Fun Cup,,,,,,,,,,,,,M3 MARTINI,,,,,,,,,,
14,480,8,5:07.422,+2.610,+0.054,159.6,9,MILO-TOURNEUR,,,,Fun Cup,,,,,,,,,,,,,MILO-TOURNEUR,,,,,,,,,,
