POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,7,14,1:44.610,-,-,168.9,16,Hans Weijs Motorsport,PRO,,,Porsche 911 GT3 Cup (992),,Hans Weijs Motorsport,44347001,WP0ZZZ994PS298036,,,,,,,,Paul,MEIJER,11347,,NLD,MEI,,,,,,
2,69,10,1:44.682,+0.072,+0.072,168.8,13,RedAnt Racing,PRO,,,Porsche 911 GT3 Cup (992),,Nationale Autoclub Excelsior,298720,WP0ZZZ998RS298088,,,,,,,,Kalle,ROVANPERÄ,32050507,,FIN,ROV,,,,,,
3,32,15,1:44.741,+0.131,+0.059,168.7,15,NGT Racing,PRO,,,Porsche 911 GT3 Cup (992),,Robin Knutsson,108123,WPOZZZ992PS298231,,,,,,,,Robin,KNUTSSON,108123,,SWE,KNU,,,,,,
4,21,11,1:44.903,+0.293,+0.162,168.5,12,JW Raceservice,PRO,,,Porsche 911 GT3 Cup (992),,JW Raceservice,50419004,WP0ZZZ994PS298179,,,,,,,,Sacha,NORDEN,50145,,NLD,NOR,,,,,,
5,92,11,1:45.005,+0.395,+0.102,168.3,15,D'Ieteren Luxury Performance,PRO,,,Porsche 911 GT3 Cup (992),,D'IETEREN LUXURY PERFORMANCE,917205,WP0ZZZ993PS298173,,,,,,,,Benjamin,PAQUE,914640,,BEL,PAQ,,,,,,
6,5,16,1:45.323,+0.713,+0.318,167.8,16,Team GP Elite,ROOKIE,,,Porsche 911 GT3 Cup (992),,Team GP Elite,359016,WP0ZZZ996PS298006,,,,,,,,Domas,RAUDONIS,2024-ITC-C/263,,LTU,RAU,,,,,,
7,65,17,1:45.456,+0.846,+0.133,167.6,17,Team RaceArt,ROOKIE,,,Porsche 911 GT3 Cup (992),,Team RaceArt,42628002,WP0ZZZ99ZNS298140,,,,,,,,Sam,JONGEJAN,50127,,NLD,JON,,,,,,
8,17,11,1:45.573,+0.963,+0.117,167.4,16,RedAnt Racing,ROOKIE,,,Porsche 911 GT3 Cup (992),,Nationale Autoclub Excelsior,298720,WP0ZZZ990PS298180,,,,,,,,Dréke,JANSSEN,45447,,NLD,JAN,,,,,,
9,10,13,1:45.608,+0.998,+0.035,167.3,14,Q1 Trackracing,PRO,,,Porsche 911 GT3 Cup (992),,Q1 Trackracing,913205,WP0ZZZ995RS298226,,,,,,,,Niels,LANGEVELD,29291,,NLD,LAN,,,,,,
10,22,11,1:45.651,+1.041,+0.043,167.3,14,D'Ieteren Luxury Performance,ROOKIE,,,Porsche 911 GT3 Cup (992),,D'IETEREN LUXURY PERFORMANCE,917205,WP0ZZZ999RS298021,,,,,,,,Kobe,PAUWELS,910066,,BEL,PAU,,,,,,
