POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,8,6,2:21.960,-,-,177.6,14,PG Motorsport,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Joep,Muller,48996,,NED,JMU,,,,,,
2,69,5,2:21.990,+0.030,+0.030,177.6,9,Team RaceArt,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jaap,van Lagen,13620,,NED,LAG,,,,,,
3,92,8,2:22.202,+0.242,+0.212,177.3,12,NGT Racing,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Bertrand,Baguette,900633,,BEL,BAG,,,,,,
4,28,5,2:22.499,+0.539,+0.297,176.9,12,Quanloop EST1 Racing,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Alexander,Reimann,32918,,EST,REI,,,,,,
5,27,5,2:22.616,+0.656,+0.117,176.8,12,Quanloop EST1 Racing,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Tio,Ellinas,C101,,CYP,ELL,,,,,,
6,32,15,2:22.899,+0.939,+0.283,176.4,15,NGT Racing,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Robin,Knutsson,108123,,SWE,KNU,,,,,,
7,22,11,2:22.939,+0.979,+0.040,176.4,15,NGT Racing,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Frank,Porté Ruiz,ITC CR 007 AND,,AND,POR,,,,,,
8,919,11,2:23.033,+1.073,+0.094,176.3,13,MDM Motorsport,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Hjelte,Hoffner,55246,,NED,HOF,,,,,,
9,18,6,2:23.075,+1.115,+0.042,176.2,6,a-workx by KATANA Tools,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Henry,Wheeler,JAC1248,,USA,WHE,,,,,,
10,13,11,2:23.097,+1.137,+0.022,176.2,14,PG Motorsport,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Mees,Muller,48997,,NED,MMU,,,,,,
11,96,7,2:23.123,+1.163,+0.026,176.2,14,Ajith - RedAnt Racing,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Milan,Marczak,52076,,POL,MAR,,,,,,
12,63,8,2:23.763,+1.803,+0.640,175.4,14,Team RaceArt,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Arthur,Peters,915144,,BEL,PET,,,,,,
13,998,9,2:23.822,+1.862,+0.059,175.3,11,MDM Motorsport,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jan,Seyffert,28098,,GER,SEY,,,,,,
14,5,9,2:24.126,+2.166,+0.304,174.9,15,Team RaceArt,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Joep,Breedveld,44453,,NED,BRE,,,,,,
15,29,12,2:24.795,+2.835,+0.669,174.1,14,Ajith - RedAnt Racing,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jesse,Polderdijk,54777,,NED,POL,,,,,,
16,12,15,2:25.044,+3.084,+0.249,173.8,15,Team GP Elite,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Maik,Rosenberg,14532,,GER,ROS,,,,,,
17,17,15,2:25.209,+3.249,+0.165,173.6,15,Speedlover,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Nick,Hunter,298720,,BEL,WIL,,,,,,
18,55,8,2:25.288,+3.328,+0.079,173.5,13,JW Raceservice,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Karol,Kr?t,S/ITC-C/10020,,POL,KRE,,,,,,
19,77,5,2:25.530,+3.570,+0.242,173.3,12,Team GP Elite,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,David,Dziwok,S/ITC-C/10322,,POL,DZI,,,,,,
20,39,13,2:25.574,+3.614,+0.044,173.2,15,39 Racing,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jani,Käkelä,34909148,,FIN,KAK,,,,,,
21,2,4,2:25.843,+3.883,+0.269,172.9,13,a-workx by KATANA Tools,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Alex,Hardt,38307,,GER,HAR,,,,,,
22,977,11,2:26.721,+4.761,+0.878,171.9,14,MDM Motorsport,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Levent,Türkmen,50593,,NED,TUR,,,,,,
23,95,6,2:26.990,+5.030,+0.269,171.5,13,Team GP Elite,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Thijn,van Berkel,,,NED,BER,,,,,,
24,19,5,2:28.534,+6.574,+1.544,169.8,14,Team GP Elite,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Dino,van der Geest,55670,,NED,GEE,,,,,,
25,83,8,2:35.421,+13.461,+6.887,162.2,14,Team GP Elite,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Makoto,Haga,58725280140,,JPN,HAG,,,,,,
