POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,32,Classified,12,33:58.820,-,-,4,2:23.113,176.2,NGT Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Robin,KNUTSSON,108123,,SWE,KNU,,,,,,
2,69,Classified,12,33:59.006,+0.186,+0.186,5,2:22.863,176.5,Team RaceArt,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jaap,VAN LAGEN,13620,,NED,LAG,,,,,,
3,92,Classified,12,33:59.843,+1.023,+0.837,5,2:22.883,176.5,D'IETEREN LUXURY PERFORMANCE,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Bertrand,BAGUETTE,900633,,BEL,BAG,,,,,,
4,5,Classified,12,34:00.088,+1.268,+0.245,4,2:22.240,177.3,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Domas,RAUDONIS,2025-ITC-C/48,,LTU,RAU,,,,,,
5,98,Classified,12,34:00.522,+1.702,+0.434,2,2:23.391,175.8,PG Motorsport,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Nick,HO,47013,,NED,HO,,,,,,
6,96,Classified,12,34:00.957,+2.137,+0.435,5,2:23.929,175.2,RedAnt Racing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Milan,MARCZAK,52076,,POL,MAR,,,,,,
7,10,Classified,12,34:01.187,+2.367,+0.230,5,2:22.724,176.7,RedAnt Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Niels,LANGEVELD,29291,,NED,LAN,,,,,,
8,919,Classified,12,34:01.879,+3.059,+0.692,5,2:23.871,175.3,MDM Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Hjelte,HOFFNER,55246,,NED,HOF,,,,,,
9,13,Classified,12,34:04.286,+5.466,+2.407,6,2:25.896,172.8,PG Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Mees,MULLER,48997,,NED,MUL,,,,,,
10,77,Classified,12,34:05.263,+6.443,+0.977,4,2:25.059,173.8,Team RaceArt,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jules,GROUWELS,37140,,NED,GRO,,,,,,
11,56,Classified,12,34:05.467,+6.647,+0.204,5,2:26.056,172.6,Q1 Trackracing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Alexandra,VATEVA,,,BUL,VAT,,,,,,
12,39,Classified,12,34:06.097,+7.277,+0.630,4,2:26.183,172.5,39 Racing,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jani,KÄKELÄ,34909148,,FIN,KÄK,,,,,,
13,23,Classified,12,34:06.513,+7.693,+0.416,5,2:25.904,172.8,Team Koiranen,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Henri,TUOMAALA,23487406,,FIN,TUO,,,,,,
14,48,Classified,12,34:06.894,+8.074,+0.381,3,2:23.856,175.3,RedAnt Racing with Porsche Estonia,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Thomas,KANGRO,29634,,EST,KAN,,,,,,
15,22,Classified,12,34:07.000,+8.180,+0.106,5,2:24.215,174.8,Q1 Trackracing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Frank,PORTÉ RUIZ,,,AND,POR,,,,,,
16,14,Classified,12,34:07.411,+8.591,+0.411,5,2:24.321,174.7,JW Raceservice,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Tomas,DE BACKER,910317,,BEL,BAC,,,,,,
,65,Not classified,9,23:53.020,,,5,2:22.708,176.7,Team RaceArt,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Sam,JONGEJAN,50127,,NED,JON,,,,,,
,47,Not classified,9,23:59.727,,,5,2:24.040,175.0,EST1 Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Alexander,REIMANN,29510,,EST,REI,,,,,,
,17,Not classified,9,24:00.337,,,4,2:23.331,175.9,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Dréke,JANSSEN,45447,,NED,JAN,,,,,,
,27,Not classified,6,15:01.604,,,3,2:25.668,173.1,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Daan,VAN KUIJK,39940,,NED,KUI,,,,,,
,11,Not classified,5,12:23.497,,,0,,,Spark Racing Team,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Nikola,MILJKOVIC,011,,SRB,MIL,,,,,,
,15,Not classified,4,9:57.547,,,2,2:26.479,172.1,cargraphic by Kurt Ecke Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Max,SCHLICHENMEIER,38880,,GER,SCH,,,,,,
