POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,65,10,2:20.360,-,-,179.6,14,Team RaceArt,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Sam,JONGEJAN,50127,,NED,JON,,,,,,
2,92,11,2:20.575,+0.215,+0.215,179.4,15,D'IETEREN LUXURY PERFORMANCE,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Bertrand,BAGUETTE,900633,,BEL,BAG,,,,,,
3,69,11,2:20.743,+0.383,+0.168,179.2,14,Team RaceArt,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jaap,VAN LAGEN,13620,,NED,LAG,,,,,,
4,5,11,2:20.950,+0.590,+0.207,178.9,13,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Domas,RAUDONIS,2025-ITC-C/48,,LTU,RAU,,,,,,
5,919,11,2:21.314,+0.954,+0.364,178.4,15,MDM Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Hjelte,HOFFNER,55246,,NED,HOF,,,,,,
6,32,8,2:21.392,+1.032,+0.078,178.3,14,NGT Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Robin,KNUTSSON,108123,,SWE,KNU,,,,,,
7,10,10,2:21.641,+1.281,+0.249,178.0,13,RedAnt Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Niels,LANGEVELD,29291,,NED,LAN,,,,,,
8,15,12,2:21.899,+1.539,+0.258,177.7,14,cargraphic by Kurt Ecke Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Max,SCHLICHENMEIER,38880,,GER,SCH,,,,,,
9,96,11,2:21.945,+1.585,+0.046,177.6,15,RedAnt Racing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Milan,MARCZAK,52076,,POL,MAR,,,,,,
10,47,12,2:22.021,+1.661,+0.076,177.5,14,EST1 Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Alexander,REIMANN,29510,,EST,REI,,,,,,
11,48,10,2:22.158,+1.798,+0.137,177.4,15,RedAnt Racing with Porsche Estonia,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Thomas,KANGRO,29634,,EST,KAN,,,,,,
12,77,13,2:22.747,+2.387,+0.589,176.6,14,Team RaceArt,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jules,GROUWELS,37140,,NED,GRO,,,,,,
13,98,11,2:22.775,+2.415,+0.028,176.6,14,PG Motorsport,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Nick,HO,47013,,NED,HO,,,,,,
14,13,11,2:22.901,+2.541,+0.126,176.4,14,PG Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Mees,MULLER,48997,,NED,MUL,,,,,,
15,27,13,2:23.561,+3.201,+0.660,175.6,13,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Daan,VAN KUIJK,39940,,NED,KUI,,,,,,
16,56,10,2:23.642,+3.282,+0.081,175.5,13,Q1 Trackracing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Alexandra,VATEVA,,,BUL,VAT,,,,,,
17,11,13,2:23.733,+3.373,+0.091,175.4,13,Spark Racing Team,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Nikola,MILJKOVIC,011,,SRB,MIL,,,,,,
18,17,10,2:24.151,+3.791,+0.418,174.9,14,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Dréke,JANSSEN,45447,,NED,JAN,,,,,,
19,23,6,2:24.490,+4.130,+0.339,174.5,15,Team Koiranen,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Henri,TUOMAALA,23487406,,FIN,TUO,,,,,,
20,39,7,2:24.609,+4.249,+0.119,174.4,15,39 Racing,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jani,KÄKELÄ,34909148,,FIN,KÄK,,,,,,
21,14,5,2:24.654,+4.294,+0.045,174.3,15,JW Raceservice,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Tomas,DE BACKER,910317,,BEL,BAC,,,,,,
22,22,11,2:31.388,+11.028,+6.734,166.6,13,Q1 Trackracing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Frank,PORTÉ RUIZ,,,AND,POR,,,,,,
