POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,92,5,2:22.570,-,-,176.9,14,D'IETEREN LUXURY PERFORMANCE,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Bertrand,BAGUETTE,900633,,BEL,BAG,,,,,,
2,32,14,2:22.593,+0.023,+0.023,176.8,15,NGT Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Robin,KNUTSSON,108123,,SWE,KNU,,,,,,
3,65,9,2:23.091,+0.521,+0.498,176.2,15,Team RaceArt,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Sam,JONGEJAN,50127,,NED,JON,,,,,,
4,5,12,2:23.227,+0.657,+0.136,176.0,13,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Domas,RAUDONIS,2025-ITC-C/48,,LTU,RAU,,,,,,
5,96,11,2:23.538,+0.968,+0.311,175.7,13,RedAnt Racing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Milan,MARCZAK,52076,,POL,MAR,,,,,,
6,98,9,2:23.545,+0.975,+0.007,175.7,15,PG Motorsport,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Nick,HO,47013,,NED,HO,,,,,,
7,27,6,2:23.568,+0.998,+0.023,175.6,15,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Daan,VAN KUIJK,39940,,NED,KUI,,,,,,
8,69,13,2:23.662,+1.092,+0.094,175.5,13,Team RaceArt,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jaap,VAN LAGEN,13620,,NED,LAG,,,,,,
9,10,12,2:23.801,+1.231,+0.139,175.3,14,RedAnt Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Niels,LANGEVELD,29291,,NED,LAN,,,,,,
10,15,4,2:24.282,+1.712,+0.481,174.8,14,cargraphic by Kurt Ecke Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Max,SCHLICHENMEIER,38880,,GER,SCH,,,,,,
11,77,10,2:24.418,+1.848,+0.136,174.6,14,Team RaceArt,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jules,GROUWELS,37140,,NED,GRO,,,,,,
12,48,9,2:24.430,+1.860,+0.012,174.6,16,RedAnt Racing with Porsche Estonia,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Thomas,KANGRO,29634,,EST,KAN,,,,,,
13,47,10,2:25.592,+3.022,+1.162,173.2,12,EST1 Racing,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Alexander,REIMANN,29510,,EST,REI,,,,,,
14,14,4,2:26.647,+4.077,+1.055,171.9,11,JW Raceservice,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Tomas,DE BACKER,910317,,BEL,BAC,,,,,,
15,39,5,2:27.786,+5.216,+1.139,170.6,16,39 Racing,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Jani,KÄKELÄ,34909148,,FIN,KÄK,,,,,,
16,56,4,2:28.031,+5.461,+0.245,170.3,14,Q1 Trackracing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Alexandra,VATEVA,,,BUL,VAT,,,,,,
17,17,2,2:31.210,+8.640,+3.179,166.7,11,Team GP Elite,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Dréke,JANSSEN,45447,,NED,JAN,,,,,,
18,22,2,2:33.470,+10.900,+2.260,164.3,12,Q1 Trackracing,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Frank,PORTÉ RUIZ,,,AND,POR,,,,,,
19,11,2,2:33.761,+11.191,+0.291,164.0,14,Spark Racing Team,PRO,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Nikola,MILJKOVIC,011,,SRB,MIL,,,,,,
20,23,2,2:37.570,+15.000,+3.809,160.0,15,Team Koiranen,PRO-AM,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Henri,TUOMAALA,23487406,,FIN,TUO,,,,,,
21,13,8,2:43.299,+20.729,+5.729,154.4,14,PG Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Mees,MULLER,48997,,NED,MUL,,,,,,
22,919,2,2:45.852,+23.282,+2.553,152.0,13,MDM Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,,,,,,,,,,,Hjelte,HOFFNER,55246,,NED,HOF,,,,,,
